Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering,EWS,8702,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,EWS,15786,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,56116,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,EWS,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,EWS,-,A) Delhi Region,Spot Round
Computer Science and Design,EWS,-,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS,3011 (30993),A) Delhi Region,Spot Round
Computer Science and Social Sciences,EWS,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS,131 (10830),B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,EWS,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,EWS,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,EWS,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS,-,A) Delhi Region,Round 1
Computer Science and Biosciences,EWS,-,A) Delhi Region,Round 1
Computer Science and Design,EWS,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS,3007 (30993),A) Delhi Region,Round 1
Computer Science and Social Sciences,EWS,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,EWS,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS,131 (10830),B) Outside Delhi Region,Round 1
Computer Science and Biosciences,EWS,-,B) Outside Delhi Region,Round 1
Computer Science and Design,EWS,866 (16509),B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,EWS,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,EWS,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS,-,A) Delhi Region,Round 2
Computer Science and Biosciences,EWS,-,A) Delhi Region,Round 2
Computer Science and Design,EWS,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS,3042 (30993),A) Delhi Region,Round 2
Computer Science and Social Sciences,EWS,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,EWS,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Design,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,EWS,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,EWS,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS,-,A) Delhi Region,Round 3
Computer Science and Biosciences,EWS,-,A) Delhi Region,Round 3
Computer Science and Design,EWS,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS,3042 (30993),A) Delhi Region,Round 3
Computer Science and Social Sciences,EWS,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,EWS,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Design,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,EWS,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS,1816 (22378),B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,EWS,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS,-,A) Delhi Region,Round 4
Computer Science and Biosciences,EWS,-,A) Delhi Region,Round 4
Computer Science and Design,EWS,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS,30993,A) Delhi Region,Round 4
Computer Science and Social Sciences,EWS,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,EWS,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS,22378,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,EWS,-,B) Outside Delhi Region,Round 4
Computer Science and Design,EWS,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,EWS,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,EWS,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,12749 (178238 (Priority VI)),A) Delhi Region,Round 1
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,12737 (178238 (Priority VI)),A) Delhi Region,Round 2
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,13093 (178238 (Priority VI)),A) Delhi Region,Round 3
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,13093 (178238 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Design,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,178238 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Design,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Biosciences,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Design,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,EWS Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Design,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Design,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Design,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,EWS PWD,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Biosciences,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Design,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS PWD,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,EWS PWD,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS PWD,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,EWS PWD,-,A) Delhi Region,Round 3
