Branch,Category,Jee_Rank,Region,Round
Architecture,General,3184,A) Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,General,93113,A) Delhi Region,Round 3
Artificial Intelligence and Machine Learning,General,19797,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General,17190,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General,18983,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General,21627,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,22719,B) Outside Delhi Region,Round 3
Information Technology,General,19387,B) Outside Delhi Region,Round 3
Mechanical and Automation Engineering,General,26029,B) Outside Delhi Region,Round 3
Architecture,General,893,B) Outside Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,General,24694,B) Outside Delhi Region,Round 3
Artificial Intelligence and Machine Learning,General,61499,A) Delhi Region,Round 4
Computer Science and Engineering,General,50123,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General,42183,A) Delhi Region,Round 4
Electronics and Communication Engineering,General,78320,A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,72485,A) Delhi Region,Round 4
Information Technology,General,58413,A) Delhi Region,Round 4
Mechanical and Automation Engineering,General,92082,A) Delhi Region,Round 4
Architecture,General,3621,A) Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,General,95800,A) Delhi Region,Round 4
Artificial Intelligence and Machine Learning,General,23402,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General,18986,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General,19950,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General,23745,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,24797,B) Outside Delhi Region,Round 4
Information Technology,General,22722,B) Outside Delhi Region,Round 4
Mechanical and Automation Engineering,General,28000,B) Outside Delhi Region,Round 4
Architecture,General,1007,B) Outside Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,General,29210,B) Outside Delhi Region,Round 4
Artificial Intelligence and Machine Learning,General,71162,A) Delhi Region,Round 5
Computer Science and Engineering,General,58531,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General,51288,A) Delhi Region,Round 5
Electronics and Communication Engineering,General,90900,A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,85981,A) Delhi Region,Round 5
Information Technology,General,66326,A) Delhi Region,Round 5
Mechanical and Automation Engineering,General,103589,A) Delhi Region,Round 5
Architecture,General,4475,A) Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,General,106534,A) Delhi Region,Round 5
Artificial Intelligence and Machine Learning,General,25528,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General,20788,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General,23413,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General,25851,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,26887,B) Outside Delhi Region,Round 5
Information Technology,General,24319,B) Outside Delhi Region,Round 5
Mechanical and Automation Engineering,General,30636,B) Outside Delhi Region,Round 5
Architecture,General,1514,B) Outside Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,General,31246,B) Outside Delhi Region,Round 5
Artificial Intelligence and Machine Learning,General,71502,A) Delhi Region,Upgradation Round
Computer Science and Engineering,General,58697,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,52095,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,93004,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,86784,A) Delhi Region,Upgradation Round
Information Technology,General,67813,A) Delhi Region,Upgradation Round
Mechanical and Automation Engineering,General,106113,A) Delhi Region,Upgradation Round
Architecture,General,11920,A) Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,General,-,A) Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,General,31015,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General,25851,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,26524,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,30539,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,30124,B) Outside Delhi Region,Upgradation Round
Information Technology,General,-,B) Outside Delhi Region,Upgradation Round
Mechanical and Automation Engineering,General,-,B) Outside Delhi Region,Upgradation Round
Architecture,General,-,B) Outside Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,General,-,B) Outside Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,General,71502,A) Delhi Region,Spot Round
Computer Science and Engineering,General,58697,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,52095,A) Delhi Region,Spot Round
Electronics and Communication Engineering,General,93004,A) Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,86784,A) Delhi Region,Spot Round
Information Technology,General,67813,A) Delhi Region,Spot Round
Mechanical and Automation Engineering,General,115503,A) Delhi Region,Spot Round
Architecture,General,11920,A) Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,General,122612,A) Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,General,31015,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,General,25851,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General,26524,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,General,30539,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,34363,B) Outside Delhi Region,Spot Round
Information Technology,General,28644,B) Outside Delhi Region,Spot Round
Mechanical and Automation Engineering,General,65193,B) Outside Delhi Region,Spot Round
Architecture,General,893,B) Outside Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,General,83666,B) Outside Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,General,72709,A) Delhi Region,something bad happened
Computer Science and Engineering,General,59506,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General,53571,A) Delhi Region,something bad happened
Electronics and Communication Engineering,General,94312,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,87886,A) Delhi Region,something bad happened
Information Technology,General,70217,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,General,615394,A) Delhi Region,something bad happened
Architecture,General,42602,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,General,781806,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,General,31015,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,General,26724,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General,26524,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,General,63799,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,General,63565,B) Outside Delhi Region,something bad happened
Information Technology,General,28644,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,General,94055,B) Outside Delhi Region,something bad happened
Architecture,General,893,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,General,440368,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,71502,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,58697,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,52095,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,93004,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,86784,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,67813,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,115503,A) Delhi Region,something bad happened
Architecture,Spot Round - 1,11920,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,122612,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,31015,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,25851,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,26524,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,30539,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,34363,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,28644,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,65193,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 1,893,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,83666,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,72709,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,59506,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,53571,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,94312,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,87886,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,70217,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,615394,A) Delhi Region,something bad happened
Architecture,Spot Round - 2,42602,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,781806,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,31015,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,26724,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,26524,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,63799,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,63565,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,28644,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 2,94055,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 2,893,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 2,440368,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,General Defence,150495 (Priority VI),A) Delhi Region,Round 1
Computer Science and Engineering,General Defence,116422 (Priority VI),A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,71076 (Priority VI),A) Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,180991 (Priority VI),A) Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,174828 (Priority VI),A) Delhi Region,Round 1
Information Technology,General Defence,126074 (Priority VI),A) Delhi Region,Round 1
Mechanical and Automation Engineering,General Defence,202978 (Priority VI),A) Delhi Region,Round 1
Architecture,General Defence,2405 (Priority VI),A) Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,General Defence,217626 (Priority VI),A) Delhi Region,Round 1
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General Defence,417421 (Priority IV),B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904 (Priority IV),B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,594793 (Priority V),B) Outside Delhi Region,Round 1
Information Technology,General Defence,-,B) Outside Delhi Region,Round 1
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Architecture,General Defence,-,B) Outside Delhi Region,Round 1
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Round 1
Artificial Intelligence and Machine Learning,General Defence,150495 (Priority VI),A) Delhi Region,Round 2
Computer Science and Engineering,General Defence,119907 (Priority VI),A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,102828 (Priority VI),A) Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,202978 (Priority VI),A) Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,174828 (Priority VI),A) Delhi Region,Round 2
Information Technology,General Defence,126074 (Priority VI),A) Delhi Region,Round 2
Mechanical and Automation Engineering,General Defence,217626 (Priority VI),A) Delhi Region,Round 2
Architecture,General Defence,12712 (Priority VI),A) Delhi Region,Round 2
B.Tech Mechanical and Automation Engineering + MBA,General Defence,218545 (Priority VI),A) Delhi Region,Round 2
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General Defence,417421 (Priority IV),B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904 (Priority IV),B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,594793 (Priority V),B) Outside Delhi Region,Round 2
Information Technology,General Defence,-,B) Outside Delhi Region,Round 2
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Architecture,General Defence,-,B) Outside Delhi Region,Round 2
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Round 2
Artificial Intelligence and Machine Learning,General Defence,119907 (Priority VI),A) Delhi Region,Round 3
Computer Science and Engineering,General Defence,126074 (Priority VI),A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,102828 (Priority VI),A) Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,202978 (Priority VI),A) Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,174828 (Priority VI),A) Delhi Region,Round 3
Information Technology,General Defence,150495 (Priority VI),A) Delhi Region,Round 3
Mechanical and Automation Engineering,General Defence,217626 (Priority VI),A) Delhi Region,Round 3
Architecture,General Defence,19633 (Priority V),A) Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,General Defence,265318 (Priority VI),A) Delhi Region,Round 3
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General Defence,417421 (Priority IV),B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904 (Priority IV),B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,59473 (Priority V),B) Outside Delhi Region,Round 3
Information Technology,General Defence,-,B) Outside Delhi Region,Round 3
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Architecture,General Defence,-,B) Outside Delhi Region,Round 3
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Round 3
Artificial Intelligence and Machine Learning,General Defence,119907 (Priority VI),A) Delhi Region,Round 4
Computer Science and Engineering,General Defence,126074 (Priority VI),A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,102828 (Priority VI),A) Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,202978 (Priority VI),A) Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,174828 (Priority VI),A) Delhi Region,Round 4
Information Technology,General Defence,150495 (Priority VI),A) Delhi Region,Round 4
Mechanical and Automation Engineering,General Defence,217626 (Priority VI),A) Delhi Region,Round 4
Architecture,General Defence,19633 (Priority VI),A) Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,General Defence,265318 (Priority VI),A) Delhi Region,Round 4
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General Defence,417421 (Priority IV),B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904 (Priority IV),B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,118610 (Priority VI),B) Outside Delhi Region,Round 4
Information Technology,General Defence,-,B) Outside Delhi Region,Round 4
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Architecture,General Defence,-,B) Outside Delhi Region,Round 4
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Round 4
Artificial Intelligence and Machine Learning,General Defence,119907 (Priority VI),A) Delhi Region,Round 5
Computer Science and Engineering,General Defence,126074 (Priority VI),A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,151806 (Priority VI),A) Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,217626 (Priority VI),A) Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,202978 (Priority VI),A) Delhi Region,Round 5
Information Technology,General Defence,162344 (Priority VI),A) Delhi Region,Round 5
Mechanical and Automation Engineering,General Defence,272555 (Priority VI),A) Delhi Region,Round 5
Architecture,General Defence,40323 (Priority V),A) Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,General Defence,288586 (Priority VI),A) Delhi Region,Round 5
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General Defence,417421 (Priority IV),B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904 (Priority IV),B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,190386 (Priority V),B) Outside Delhi Region,Round 5
Information Technology,General Defence,-,B) Outside Delhi Region,Round 5
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Architecture,General Defence,-,B) Outside Delhi Region,Round 5
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Round 5
Artificial Intelligence and Machine Learning,General Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,-,A) Delhi Region,Upgradation Round
Information Technology,General Defence,-,A) Delhi Region,Upgradation Round
Mechanical and Automation Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Architecture,General Defence,-,A) Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,A) Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Upgradation Round
Information Technology,General Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,General Defence,-,B) Outside Delhi Region,Upgradation Round
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Upgradation Round
Artificial Intelligence and Machine Learning,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,-,A) Delhi Region,Spot Round
Information Technology,General Defence,-,A) Delhi Region,Spot Round
Mechanical and Automation Engineering,General Defence,-,A) Delhi Region,Spot Round
Architecture,General Defence,-,A) Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,A) Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Spot Round
Information Technology,General Defence,-,B) Outside Delhi Region,Spot Round
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Architecture,General Defence,-,B) Outside Delhi Region,Spot Round
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,Spot Round
Artificial Intelligence and Machine Learning,General Defence,561288,A) Delhi Region,something bad happened
Computer Science and Engineering,General Defence,408949,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,335652,A) Delhi Region,something bad happened
Electronics and Communication Engineering,General Defence,617661,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,529334,A) Delhi Region,something bad happened
Information Technology,General Defence,472199,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,General Defence,-,A) Delhi Region,something bad happened
Architecture,General Defence,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,General Defence,288586,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,General Defence,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,General Defence,417421,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,General Defence,133904,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,General Defence,-,B) Outside Delhi Region,something bad happened
Information Technology,General Defence,-,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,General Defence,-,B) Outside Delhi Region,something bad happened
Architecture,General Defence,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,General Defence,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,-,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,-,A) Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,-,A) Delhi Region,something bad happened
Architecture,Spot Round - 1,-,A) Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,-,A) Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Mechanical and Automation Engineering,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Architecture,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
B.Tech Mechanical and Automation Engineering + MBA,Spot Round - 1,-,B) Outside Delhi Region,something bad happened
Artificial Intelligence and Machine Learning,Spot Round - 2,561288,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,408949,A) Delhi Region,something bad happened
Computer Science and Engineering with specialization in Artificial Intelligence,Spot Round - 2,335652,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,617661,A) Delhi Region,something bad happened
Electronics and Communication Engineering with specialization in Artificial Intelligence,Spot Round - 2,529334,A) Delhi Region,something bad happened
