Branch,Category,Jee_Rank,Region,Round
Computer Science and Design,General,25695,A) Delhi Region,Round 5
Computer Science and Engineering,General,20842,A) Delhi Region,Round 5
Computer Science and Social Sciences,General,-,A) Delhi Region,Round 5
Electronics and Communication Engineering,General,38034,A) Delhi Region,Round 5
Electronics and VLSI Engineering,General,-,A) Delhi Region,Round 5
Computer Science and Applied Mathematics,General,-,B) Outside Delhi Region,Round 5
Computer Science and Artificial Intelligence,General,10034,B) Outside Delhi Region,Round 5
Computer Science and Biosciences,General,-,B) Outside Delhi Region,Round 5
Computer Science and Design,General,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General,10334,B) Outside Delhi Region,Round 5
Computer Science and Social Sciences,General,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General,-,B) Outside Delhi Region,Round 5
Electronics and VLSI Engineering,General,-,B) Outside Delhi Region,Round 5
Computer Science and Applied Mathematics,General Defence,19601 (260651 (Priority V)),A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,General Defence,13007 (108352 (Priority V)),A) Delhi Region,Round 1
Computer Science and Biosciences,General Defence,3799 (26091 (Priority VI)),A) Delhi Region,Round 1
Computer Science and Design,General Defence,3807 (26166 (Priority VI)),A) Delhi Region,Round 1
Computer Science and Engineering,General Defence,18332 (214006 (Priority V)),A) Delhi Region,Round 1
Computer Science and Social Sciences,General Defence,4458 (30470 (Priority VI)),A) Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,4969 (34244 (Priority VI)),A) Delhi Region,Round 1
Electronics and VLSI Engineering,General Defence,7253 (50973 (Priority VI)),A) Delhi Region,Round 1
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,General Defence,3799 (26091 (Priority VI)),A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,General Defence,13007 (108352 (Priority V)),A) Delhi Region,Round 2
Computer Science and Biosciences,General Defence,5333 (36726 (Priority VI)),A) Delhi Region,Round 2
Computer Science and Design,General Defence,3807 (26166 (Priority VI)),A) Delhi Region,Round 2
Computer Science and Engineering,General Defence,19601 (260651 (Priority V)),A) Delhi Region,Round 2
Computer Science and Social Sciences,General Defence,4458 (30470 (Priority VI)),A) Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,6828 (47651 (Priority VI)),A) Delhi Region,Round 2
Electronics and VLSI Engineering,General Defence,7253 (50973 (Priority VI)),A) Delhi Region,Round 2
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,General Defence,3894 (26091 (Priority VI)),A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,General Defence,13477 (108352 (Priority V)),A) Delhi Region,Round 3
Computer Science and Biosciences,General Defence,5491 (36726 (Priority VI)),A) Delhi Region,Round 3
Computer Science and Design,General Defence,3902 (26166 (Priority VI)),A) Delhi Region,Round 3
Computer Science and Engineering,General Defence,20332 (260651 (Priority V)),A) Delhi Region,Round 3
Computer Science and Social Sciences,General Defence,4577 (30470 (Priority VI)),A) Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,7044 (47651 (Priority VI)),A) Delhi Region,Round 3
Electronics and VLSI Engineering,General Defence,7480 (50973 (Priority VI)),A) Delhi Region,Round 3
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,General Defence,3894 (26091 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,General Defence,13476 (108352 (Priority V)),A) Delhi Region,Round 4
Computer Science and Biosciences,General Defence,5491 (36726 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Design,General Defence,3902 (26166 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Engineering,General Defence,20331 (260651 (Priority V)),A) Delhi Region,Round 4
Computer Science and Social Sciences,General Defence,4577 (30470 (Priority VI)),A) Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,7044 (47651 (Priority VI)),A) Delhi Region,Round 4
Electronics and VLSI Engineering,General Defence,7480 (50973 (Priority VI)),A) Delhi Region,Round 4
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,General Defence,3894 (26091 (Priority VI)),A) Delhi Region,Round 5
Computer Science and Artificial Intelligence,General Defence,13475 (108352 (Priority V)),A) Delhi Region,Round 5
Computer Science and Biosciences,General Defence,4073 (27166 (Priority VI)),A) Delhi Region,Round 5
Computer Science and Design,General Defence,3902 (26166 (Priority VI)),A) Delhi Region,Round 5
Computer Science and Engineering,General Defence,19004 (214006 (Priority V)),A) Delhi Region,Round 5
Computer Science and Social Sciences,General Defence,4577 (30470 (Priority VI)),A) Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,7480 (50973 (Priority VI)),A) Delhi Region,Round 5
Electronics and VLSI Engineering,General Defence,10965 (80476 (Priority VI)),A) Delhi Region,Round 5
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Applied Mathematics,General Defence,26091 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,General Defence,108352 (Priority V),A) Delhi Region,Upgradation Round
Computer Science and Biosciences,General Defence,27166 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Design,General Defence,26166 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,214006 (Priority V),A) Delhi Region,Upgradation Round
Computer Science and Social Sciences,General Defence,30470 (Priority VI),A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General Defence,70674,A) Delhi Region,Upgradation Round
Electronics and VLSI Engineering,General Defence,80476 (Priority VI),A) Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Design,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Engineering,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Spot Round
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Spot Round
Electronics and VLSI Engineering,General Defence,-,A) Delhi Region,Spot Round
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Spot Round
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Round 1
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Round 1
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Round 1
Computer Science and Design,General Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 1
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 1
Electronics and VLSI Engineering,General Defence,-,A) Delhi Region,Round 1
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Round 2
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Round 2
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Round 2
Computer Science and Design,General Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 2
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 2
Electronics and VLSI Engineering,General Defence,-,A) Delhi Region,Round 2
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Round 3
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Round 3
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Round 3
Computer Science and Design,General Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 3
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 3
Electronics and VLSI Engineering,General Defence,-,A) Delhi Region,Round 3
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Round 4
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Round 4
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Round 4
Computer Science and Design,General Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 4
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 4
Electronics and VLSI Engineering,General Defence,-,A) Delhi Region,Round 4
Computer Science and Applied Mathematics,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Artificial Intelligence,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Biosciences,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Design,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Social Sciences,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and VLSI Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Applied Mathematics,General Defence,-,A) Delhi Region,Round 5
Computer Science and Artificial Intelligence,General Defence,-,A) Delhi Region,Round 5
Computer Science and Biosciences,General Defence,-,A) Delhi Region,Round 5
Computer Science and Design,General Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 5
Computer Science and Social Sciences,General Defence,-,A) Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 5
