Branch,Category,Jee_Rank,Region,Round
Bio-Technology,General,54240,A) Delhi Region,Round 1
Chemical Engineering,General,43320,A) Delhi Region,Round 1
Civil Engineering,General,50287,A) Delhi Region,Round 1
Computer Science and Engineering,General,7514,A) Delhi Region,Round 1
Electrical Engineering,General,26845,A) Delhi Region,Round 1
Electronics and Communication Engineering,General,18953,A) Delhi Region,Round 1
Engineering Physics,General,39646,A) Delhi Region,Round 1
Environmental Engineering,General,54415,A) Delhi Region,Round 1
Information Technology,General,11023,A) Delhi Region,Round 1
Mathematics and Computing,General,15075,A) Delhi Region,Round 1
Mechanical Engineering,General,37041,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,General,38756,A) Delhi Region,Round 1
Production and Industrial Engineering,General,48812,A) Delhi Region,Round 1
Software Engineering,General,13006,A) Delhi Region,Round 1
Bio-Technology,General,13115,B) Outside Delhi Region,Round 1
Chemical Engineering,General,11542,B) Outside Delhi Region,Round 1
Civil Engineering,General,12558,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General,2647,B) Outside Delhi Region,Round 1
Electrical Engineering,General,6587,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General,4540,B) Outside Delhi Region,Round 1
Engineering Physics,General,8538,B) Outside Delhi Region,Round 1
Environmental Engineering,General,13095,B) Outside Delhi Region,Round 1
Information Technology,General,3114,B) Outside Delhi Region,Round 1
Mathematics and Computing,General,3736,B) Outside Delhi Region,Round 1
Mechanical Engineering,General,9929,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,General,10278,B) Outside Delhi Region,Round 1
Production and Industrial Engineering,General,12144,B) Outside Delhi Region,Round 1
Software Engineering,General,3680,B) Outside Delhi Region,Round 1
Bio-Technology,General,64872,A) Delhi Region,Round 2
Chemical Engineering,General,51259,A) Delhi Region,Round 2
Civil Engineering,General,56851,A) Delhi Region,Round 2
Computer Science and Engineering,General,10452,A) Delhi Region,Round 2
Electrical Engineering,General,29834,A) Delhi Region,Round 2
Electronics and Communication Engineering,General,23129,A) Delhi Region,Round 2
Engineering Physics,General,45421,A) Delhi Region,Round 2
Environmental Engineering,General,63685,A) Delhi Region,Round 2
Information Technology,General,13630,A) Delhi Region,Round 2
Mathematics and Computing,General,18297,A) Delhi Region,Round 2
Mechanical Engineering,General,42212,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,General,44883,A) Delhi Region,Round 2
Production and Industrial Engineering,General,54804,A) Delhi Region,Round 2
Software Engineering,General,16149,A) Delhi Region,Round 2
Bio-Technology,General,17133,B) Outside Delhi Region,Round 2
Chemical Engineering,General,14465,B) Outside Delhi Region,Round 2
Civil Engineering,General,15842,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General,3674,B) Outside Delhi Region,Round 2
Electrical Engineering,General,9003,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General,6869,B) Outside Delhi Region,Round 2
Engineering Physics,General,10519,B) Outside Delhi Region,Round 2
Environmental Engineering,General,16684,B) Outside Delhi Region,Round 2
Information Technology,General,4746,B) Outside Delhi Region,Round 2
Mathematics and Computing,General,5760,B) Outside Delhi Region,Round 2
Mechanical Engineering,General,13308,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,General,12303,B) Outside Delhi Region,Round 2
Production and Industrial Engineering,General,16080,B) Outside Delhi Region,Round 2
Software Engineering,General,4920,B) Outside Delhi Region,Round 2
Bio-Technology,General,64872,A) Delhi Region,Round 3
Chemical Engineering,General,51493,A) Delhi Region,Round 3
Civil Engineering,General,56851,A) Delhi Region,Round 3
Computer Science and Engineering,General,10452,A) Delhi Region,Round 3
Electrical Engineering,General,30588,A) Delhi Region,Round 3
Electronics and Communication Engineering,General,23202,A) Delhi Region,Round 3
Engineering Physics,General,45421,A) Delhi Region,Round 3
Environmental Engineering,General,63685,A) Delhi Region,Round 3
Information Technology,General,13630,A) Delhi Region,Round 3
Mathematics and Computing,General,18297,A) Delhi Region,Round 3
Mechanical Engineering,General,42652,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,General,45681,A) Delhi Region,Round 3
Production and Industrial Engineering,General,54804,A) Delhi Region,Round 3
Software Engineering,General,16149,A) Delhi Region,Round 3
Bio-Technology,General,18216,B) Outside Delhi Region,Round 3
Chemical Engineering,General,15807,B) Outside Delhi Region,Round 3
Civil Engineering,General,17064,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General,3736,B) Outside Delhi Region,Round 3
Electrical Engineering,General,9427,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General,7193,B) Outside Delhi Region,Round 3
Engineering Physics,General,10685,B) Outside Delhi Region,Round 3
Environmental Engineering,General,19482,B) Outside Delhi Region,Round 3
Information Technology,General,4858,B) Outside Delhi Region,Round 3
Mathematics and Computing,General,6649,B) Outside Delhi Region,Round 3
Mechanical Engineering,General,14389,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,General,13397,B) Outside Delhi Region,Round 3
Production and Industrial Engineering,General,16857,B) Outside Delhi Region,Round 3
Software Engineering,General,5824,B) Outside Delhi Region,Round 3
Bio-Technology,General,66199,A) Delhi Region,Round 4
Chemical Engineering,General,52896,A) Delhi Region,Round 4
Civil Engineering,General,58778,A) Delhi Region,Round 4
Computer Science and Engineering,General,10701,A) Delhi Region,Round 4
Electrical Engineering,General,31789,A) Delhi Region,Round 4
Electronics and Communication Engineering,General,23564,A) Delhi Region,Round 4
Engineering Physics,General,46081,A) Delhi Region,Round 4
Environmental Engineering,General,63930,A) Delhi Region,Round 4
Information Technology,General,13931,A) Delhi Region,Round 4
Mathematics and Computing,General,18552,A) Delhi Region,Round 4
Mechanical Engineering,General,43990,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,General,46513,A) Delhi Region,Round 4
Production and Industrial Engineering,General,55375,A) Delhi Region,Round 4
Software Engineering,General,16292,A) Delhi Region,Round 4
Bio-Technology,General,20933,B) Outside Delhi Region,Round 4
Chemical Engineering,General,16256,B) Outside Delhi Region,Round 4
Civil Engineering,General,19482,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General,4246,B) Outside Delhi Region,Round 4
Electrical Engineering,General,9804,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General,7804,B) Outside Delhi Region,Round 4
Engineering Physics,General,13511,B) Outside Delhi Region,Round 4
Environmental Engineering,General,21658,B) Outside Delhi Region,Round 4
Information Technology,General,5307,B) Outside Delhi Region,Round 4
Mathematics and Computing,General,6978,B) Outside Delhi Region,Round 4
Mechanical Engineering,General,14985,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,General,14521,B) Outside Delhi Region,Round 4
Production and Industrial Engineering,General,19618,B) Outside Delhi Region,Round 4
Software Engineering,General,6466,B) Outside Delhi Region,Round 4
Bio-Technology,General,80740,A) Delhi Region,Round 5
Chemical Engineering,General,63692,A) Delhi Region,Round 5
Civil Engineering,General,72407,A) Delhi Region,Round 5
Computer Science and Engineering,General,12948,A) Delhi Region,Round 5
Electrical Engineering,General,37615,A) Delhi Region,Round 5
Electronics and Communication Engineering,General,27432,A) Delhi Region,Round 5
Engineering Physics,General,54957,A) Delhi Region,Round 5
Environmental Engineering,General,81658,A) Delhi Region,Round 5
Information Technology,General,16364,A) Delhi Region,Round 5
Mathematics and Computing,General,22071,A) Delhi Region,Round 5
Mechanical Engineering,General,52903,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,General,56083,A) Delhi Region,Round 5
Production and Industrial Engineering,General,69236,A) Delhi Region,Round 5
Software Engineering,General,19231,A) Delhi Region,Round 5
Bio-Technology,General,23469,B) Outside Delhi Region,Round 5
Chemical Engineering,General,18459,B) Outside Delhi Region,Round 5
Civil Engineering,General,21106,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General,4876,B) Outside Delhi Region,Round 5
Electrical Engineering,General,11963,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General,8677,B) Outside Delhi Region,Round 5
Engineering Physics,General,15302,B) Outside Delhi Region,Round 5
Environmental Engineering,General,23177,B) Outside Delhi Region,Round 5
Information Technology,General,6424,B) Outside Delhi Region,Round 5
Mathematics and Computing,General,7980,B) Outside Delhi Region,Round 5
Mechanical Engineering,General,16372,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,General,15959,B) Outside Delhi Region,Round 5
Production and Industrial Engineering,General,21109,B) Outside Delhi Region,Round 5
Software Engineering,General,7157,B) Outside Delhi Region,Round 5
Bio-Technology,General,104566,A) Delhi Region,Upgradation Round
Chemical Engineering,General,72705,A) Delhi Region,Upgradation Round
Civil Engineering,General,103969,A) Delhi Region,Upgradation Round
Computer Science and Engineering,General,13035,A) Delhi Region,Upgradation Round
Electrical Engineering,General,38124,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,27517,A) Delhi Region,Upgradation Round
Engineering Physics,General,57920,A) Delhi Region,Upgradation Round
Environmental Engineering,General,106619,A) Delhi Region,Upgradation Round
Information Technology,General,16364,A) Delhi Region,Upgradation Round
Mathematics and Computing,General,22415,A) Delhi Region,Upgradation Round
Mechanical Engineering,General,54761,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Automotive Engineering,General,59326,A) Delhi Region,Upgradation Round
Production and Industrial Engineering,General,81658,A) Delhi Region,Upgradation Round
Software Engineering,General,19400,A) Delhi Region,Upgradation Round
Bio-Technology,General,-,B) Outside Delhi Region,Upgradation Round
Chemical Engineering,General,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,General,24701,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,General,5307,B) Outside Delhi Region,Upgradation Round
Electrical Engineering,General,26504,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,General,15935,B) Outside Delhi Region,Upgradation Round
Engineering Physics,General,17427,B) Outside Delhi Region,Upgradation Round
Environmental Engineering,General,-,B) Outside Delhi Region,Upgradation Round
Information Technology,General,7157,B) Outside Delhi Region,Upgradation Round
Mathematics and Computing,General,13358,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering,General,22745,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Automotive Engineering,General,25694,B) Outside Delhi Region,Upgradation Round
Production and Industrial Engineering,General,-,B) Outside Delhi Region,Upgradation Round
Software Engineering,General,8556,B) Outside Delhi Region,Upgradation Round
Bio-Technology,General,104566,A) Delhi Region,Spot Round
Chemical Engineering,General,72705,A) Delhi Region,Spot Round
Civil Engineering,General,103969,A) Delhi Region,Spot Round
Computer Science and Engineering,General,13035,A) Delhi Region,Spot Round
Electrical Engineering,General,38124,A) Delhi Region,Spot Round
Electronics and Communication Engineering,General,27517,A) Delhi Region,Spot Round
Engineering Physics,General,57920,A) Delhi Region,Spot Round
Environmental Engineering,General,106619,A) Delhi Region,Spot Round
Information Technology,General,16364,A) Delhi Region,Spot Round
Mathematics and Computing,General,22415,A) Delhi Region,Spot Round
Mechanical Engineering,General,54761,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Automotive Engineering,General,59326,A) Delhi Region,Spot Round
Production and Industrial Engineering,General,81658,A) Delhi Region,Spot Round
Software Engineering,General,19400,A) Delhi Region,Spot Round
Bio-Technology,General,44967,B) Outside Delhi Region,Spot Round
Chemical Engineering,General,30802,B) Outside Delhi Region,Spot Round
Civil Engineering,General,37324,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,General,5307,B) Outside Delhi Region,Spot Round
Electrical Engineering,General,26504,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,General,15935,B) Outside Delhi Region,Spot Round
Engineering Physics,General,23193,B) Outside Delhi Region,Spot Round
Environmental Engineering,General,44981,B) Outside Delhi Region,Spot Round
Information Technology,General,7157,B) Outside Delhi Region,Spot Round
Mathematics and Computing,General,13358,B) Outside Delhi Region,Spot Round
Mechanical Engineering,General,26403,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Automotive Engineering,General,27690,B) Outside Delhi Region,Spot Round
Production and Industrial Engineering,General,38448,B) Outside Delhi Region,Spot Round
Software Engineering,General,8556,B) Outside Delhi Region,Spot Round
Bio-Technology,General,584235,A) Delhi Region,something bad happened
Chemical Engineering,General,97229,A) Delhi Region,something bad happened
Civil Engineering,General,706173,A) Delhi Region,something bad happened
Computer Science and Engineering,General,13345,A) Delhi Region,something bad happened
Electrical Engineering,General,45966,A) Delhi Region,something bad happened
Electronics and Communication Engineering,General,31328,A) Delhi Region,something bad happened
Engineering Physics,General,60976,A) Delhi Region,something bad happened
Environmental Engineering,General,881148,A) Delhi Region,something bad happened
Information Technology,General,16364,A) Delhi Region,something bad happened
Mathematics and Computing,General,22844,A) Delhi Region,something bad happened
Mechanical Engineering,General,58304,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,General,68769,A) Delhi Region,something bad happened
Production and Industrial Engineering,General,99535,A) Delhi Region,something bad happened
Software Engineering,General,19967,A) Delhi Region,something bad happened
Bio-Technology,General,199849,B) Outside Delhi Region,something bad happened
Chemical Engineering,General,155628,B) Outside Delhi Region,something bad happened
Civil Engineering,General,183336,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,General,6224,B) Outside Delhi Region,something bad happened
Electrical Engineering,General,26778,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,General,17427,B) Outside Delhi Region,something bad happened
Engineering Physics,General,35157,B) Outside Delhi Region,something bad happened
Environmental Engineering,General,203503,B) Outside Delhi Region,something bad happened
Information Technology,General,8047,B) Outside Delhi Region,something bad happened
Mathematics and Computing,General,14191,B) Outside Delhi Region,something bad happened
Mechanical Engineering,General,34761,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,General,38448,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,General,167573,B) Outside Delhi Region,something bad happened
Software Engineering,General,10742,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,104566,A) Delhi Region,something bad happened
Chemical Engineering,Spot Round - 1,72705,A) Delhi Region,something bad happened
Civil Engineering,Spot Round - 1,103969,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,13035,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,38124,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,27517,A) Delhi Region,something bad happened
Engineering Physics,Spot Round - 1,57920,A) Delhi Region,something bad happened
Environmental Engineering,Spot Round - 1,106619,A) Delhi Region,something bad happened
Information Technology,Spot Round - 1,16364,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,22415,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,54761,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 1,59326,A) Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 1,81658,A) Delhi Region,something bad happened
Software Engineering,Spot Round - 1,19400,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 1,44967,B) Outside Delhi Region,something bad happened
Chemical Engineering,Spot Round - 1,30802,B) Outside Delhi Region,something bad happened
Civil Engineering,Spot Round - 1,37324,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 1,5307,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 1,26504,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 1,15935,B) Outside Delhi Region,something bad happened
Engineering Physics,Spot Round - 1,23193,B) Outside Delhi Region,something bad happened
Environmental Engineering,Spot Round - 1,44981,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 1,7157,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 1,13358,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 1,26403,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 1,27690,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 1,38448,B) Outside Delhi Region,something bad happened
Software Engineering,Spot Round - 1,8556,B) Outside Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,584235,A) Delhi Region,something bad happened
Chemical Engineering,Spot Round - 2,97229,A) Delhi Region,something bad happened
Civil Engineering,Spot Round - 2,706173,A) Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,13345,A) Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,45966,A) Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,31328,A) Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,60976,A) Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,881148,A) Delhi Region,something bad happened
Information Technology,Spot Round - 2,16364,A) Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,22844,A) Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,58304,A) Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,68769,A) Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,99535,A) Delhi Region,something bad happened
Software Engineering,Spot Round - 2,19967,A) Delhi Region,something bad happened
Bio-Technology,Spot Round - 2,199849,B) Outside Delhi Region,something bad happened
Chemical Engineering,Spot Round - 2,155628,B) Outside Delhi Region,something bad happened
Civil Engineering,Spot Round - 2,183336,B) Outside Delhi Region,something bad happened
Computer Science and Engineering,Spot Round - 2,6224,B) Outside Delhi Region,something bad happened
Electrical Engineering,Spot Round - 2,26778,B) Outside Delhi Region,something bad happened
Electronics and Communication Engineering,Spot Round - 2,17427,B) Outside Delhi Region,something bad happened
Engineering Physics,Spot Round - 2,35157,B) Outside Delhi Region,something bad happened
Environmental Engineering,Spot Round - 2,203503,B) Outside Delhi Region,something bad happened
Information Technology,Spot Round - 2,8047,B) Outside Delhi Region,something bad happened
Mathematics and Computing,Spot Round - 2,14191,B) Outside Delhi Region,something bad happened
Mechanical Engineering,Spot Round - 2,34761,B) Outside Delhi Region,something bad happened
Mechanical Engineering with specialization in Automotive Engineering,Spot Round - 2,38448,B) Outside Delhi Region,something bad happened
Production and Industrial Engineering,Spot Round - 2,167573,B) Outside Delhi Region,something bad happened
Software Engineering,Spot Round - 2,10742,B) Outside Delhi Region,something bad happened
Bio-Technology,General Defence,-,A) Delhi Region,Round 1
Chemical Engineering,General Defence,-,A) Delhi Region,Round 1
Civil Engineering,General Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 1
Electrical Engineering,General Defence,-,A) Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 1
Engineering Physics,General Defence,-,A) Delhi Region,Round 1
Environmental Engineering,General Defence,114778 (Priority VI),A) Delhi Region,Round 1
Information Technology,General Defence,-,A) Delhi Region,Round 1
Mathematics and Computing,General Defence,-,A) Delhi Region,Round 1
Mechanical Engineering,General Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,A) Delhi Region,Round 1
Production and Industrial Engineering,General Defence,-,A) Delhi Region,Round 1
Software Engineering,General Defence,-,A) Delhi Region,Round 1
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 1
Chemical Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electrical Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Engineering Physics,General Defence,27311 (Priority V(vii)),B) Outside Delhi Region,Round 1
Environmental Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Information Technology,General Defence,-,B) Outside Delhi Region,Round 1
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Production and Industrial Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Software Engineering,General Defence,-,B) Outside Delhi Region,Round 1
Bio-Technology,General Defence,-,A) Delhi Region,Round 2
Chemical Engineering,General Defence,-,A) Delhi Region,Round 2
Civil Engineering,General Defence,123254 (Priority VI),A) Delhi Region,Round 2
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 2
Electrical Engineering,General Defence,-,A) Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 2
Engineering Physics,General Defence,-,A) Delhi Region,Round 2
Environmental Engineering,General Defence,-,A) Delhi Region,Round 2
Information Technology,General Defence,-,A) Delhi Region,Round 2
Mathematics and Computing,General Defence,-,A) Delhi Region,Round 2
Mechanical Engineering,General Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,A) Delhi Region,Round 2
Production and Industrial Engineering,General Defence,-,A) Delhi Region,Round 2
Software Engineering,General Defence,-,A) Delhi Region,Round 2
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 2
Chemical Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electrical Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Engineering Physics,General Defence,27311 (Priority V(vii)),B) Outside Delhi Region,Round 2
Environmental Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Information Technology,General Defence,-,B) Outside Delhi Region,Round 2
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Production and Industrial Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Software Engineering,General Defence,-,B) Outside Delhi Region,Round 2
Bio-Technology,General Defence,-,A) Delhi Region,Round 3
Chemical Engineering,General Defence,-,A) Delhi Region,Round 3
Civil Engineering,General Defence,123254 (Priority VI),A) Delhi Region,Round 3
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 3
Electrical Engineering,General Defence,-,A) Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 3
Engineering Physics,General Defence,-,A) Delhi Region,Round 3
Environmental Engineering,General Defence,-,A) Delhi Region,Round 3
Information Technology,General Defence,-,A) Delhi Region,Round 3
Mathematics and Computing,General Defence,-,A) Delhi Region,Round 3
Mechanical Engineering,General Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,A) Delhi Region,Round 3
Production and Industrial Engineering,General Defence,-,A) Delhi Region,Round 3
Software Engineering,General Defence,-,A) Delhi Region,Round 3
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 3
Chemical Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electrical Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Engineering Physics,General Defence,27311 (Priority V(vii)),B) Outside Delhi Region,Round 3
Environmental Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Information Technology,General Defence,-,B) Outside Delhi Region,Round 3
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Production and Industrial Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Software Engineering,General Defence,-,B) Outside Delhi Region,Round 3
Bio-Technology,General Defence,-,A) Delhi Region,Round 4
Chemical Engineering,General Defence,-,A) Delhi Region,Round 4
Civil Engineering,General Defence,123254 (Priority VI),A) Delhi Region,Round 4
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 4
Electrical Engineering,General Defence,-,A) Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 4
Engineering Physics,General Defence,-,A) Delhi Region,Round 4
Environmental Engineering,General Defence,-,A) Delhi Region,Round 4
Information Technology,General Defence,-,A) Delhi Region,Round 4
Mathematics and Computing,General Defence,-,A) Delhi Region,Round 4
Mechanical Engineering,General Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,A) Delhi Region,Round 4
Production and Industrial Engineering,General Defence,-,A) Delhi Region,Round 4
Software Engineering,General Defence,-,A) Delhi Region,Round 4
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 4
Chemical Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electrical Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Engineering Physics,General Defence,594793 (Priority V(vii)),B) Outside Delhi Region,Round 4
Environmental Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Information Technology,General Defence,-,B) Outside Delhi Region,Round 4
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Production and Industrial Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Software Engineering,General Defence,-,B) Outside Delhi Region,Round 4
Bio-Technology,General Defence,-,A) Delhi Region,Round 5
Chemical Engineering,General Defence,-,A) Delhi Region,Round 5
Civil Engineering,General Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering,General Defence,-,A) Delhi Region,Round 5
Electrical Engineering,General Defence,-,A) Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,A) Delhi Region,Round 5
Engineering Physics,General Defence,-,A) Delhi Region,Round 5
Environmental Engineering,General Defence,-,A) Delhi Region,Round 5
Information Technology,General Defence,-,A) Delhi Region,Round 5
Mathematics and Computing,General Defence,-,A) Delhi Region,Round 5
Mechanical Engineering,General Defence,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,A) Delhi Region,Round 5
Production and Industrial Engineering,General Defence,153764 (Priority VI),A) Delhi Region,Round 5
Software Engineering,General Defence,-,A) Delhi Region,Round 5
Bio-Technology,General Defence,-,B) Outside Delhi Region,Round 5
Chemical Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Civil Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Electrical Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Engineering Physics,General Defence,92845 (Priority V(vii)),B) Outside Delhi Region,Round 5
Environmental Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Information Technology,General Defence,-,B) Outside Delhi Region,Round 5
Mathematics and Computing,General Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Automotive Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Production and Industrial Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Software Engineering,General Defence,-,B) Outside Delhi Region,Round 5
Bio-Technology,General Defence,-,A) Delhi Region,Upgradation Round
Chemical Engineering,General Defence,-,A) Delhi Region,Upgradation Round
Civil Engineering,General Defence,-,A) Delhi Region,Upgradation Round
