Branch,Category,Jee_Rank,Region,Round
Mechanical and Automation Engineering,GEN,100368,D,3
Architecture,GEN,6786,D,3
B.Tech Mechanical and Automation Engineering + MBA,GEN,106338,D,3
Artificial Intelligence and Machine Learning,GEN,16026,OD,3
Computer Science and Engineering,GEN,14594,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,15252,OD,3
Electronics and Communication Engineering,GEN,19897,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,21752,OD,3
Information Technology,GEN,16142,OD,3
Mechanical and Automation Engineering,GEN,26028,OD,3
Architecture,GEN,2126,OD,3
B.Tech Mechanical and Automation Engineering + MBA,GEN,28000,OD,3
Artificial Intelligence and Machine Learning,GEN,64824,D,4
Computer Science and Engineering,GEN,49776,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,43523,D,4
Electronics and Communication Engineering,GEN,88308,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,83163,D,4
Information Technology,GEN,57657,D,4
Mechanical and Automation Engineering,GEN,124664,D,4
Architecture,GEN,9777,D,4
B.Tech Mechanical and Automation Engineering + MBA,GEN,131078,D,4
Artificial Intelligence and Machine Learning,GEN,19897,OD,4
Computer Science and Engineering,GEN,17034,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,16975,OD,4
Electronics and Communication Engineering,GEN,23195,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,23670,OD,4
Information Technology,GEN,19624,OD,4
Mechanical and Automation Engineering,GEN,28000,OD,4
Architecture,GEN,2175,OD,4
B.Tech Mechanical and Automation Engineering + MBA,GEN,29699,OD,4
Artificial Intelligence and Machine Learning,GEN,65861,D,U1
Computer Science and Engineering,GEN,50061,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,43523,D,U1
Electronics and Communication Engineering,GEN,97689,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,86375,D,U1
Information Technology,GEN,58659,D,U1
Mechanical and Automation Engineering,GEN,143168,D,U1
Architecture,GEN,31787,D,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN,131078,D,U1
Artificial Intelligence and Machine Learning,GEN,19649,OD,U1
Computer Science and Engineering,GEN,26111,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,23127,OD,U1
Electronics and Communication Engineering,GEN,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,22432,OD,U1
Information Technology,GEN,28931,OD,U1
Mechanical and Automation Engineering,GEN,-,OD,U1
Architecture,GEN,4039,OD,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN,-,OD,U1
Artificial Intelligence and Machine Learning,GEN,66281,D,S
Computer Science and Engineering,GEN,50655,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,43523,D,S
Electronics and Communication Engineering,GEN,102567,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,88308,D,S
Information Technology,GEN,58659,D,S
Mechanical and Automation Engineering,GEN,400584,D,S
Architecture,GEN,31787,D,S
B.Tech Mechanical and Automation Engineering + MBA,GEN,468572,D,S
Artificial Intelligence and Machine Learning,GEN,27816,OD,S
Computer Science and Engineering,GEN,26111,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,23127,OD,S
Electronics and Communication Engineering,GEN,34594,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN,41242,OD,S
Information Technology,GEN,28931,OD,S
Mechanical and Automation Engineering,GEN,123574,OD,S
Architecture,GEN,7605,OD,S
B.Tech Mechanical and Automation Engineering + MBA,GEN,154624,OD,S
Artificial Intelligence and Machine Learning,GEN-DEF,103487,D,1
Computer Science and Engineering,GEN-DEF,93246,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150,D,1
Electronics and Communication Engineering,GEN-DEF,142904,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,141522,D,1
Information Technology,GEN-DEF,94896,D,1
Mechanical and Automation Engineering,GEN-DEF,170595,D,1
Architecture,GEN-DEF,4363,D,1
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,153706,D,1
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,1
Computer Science and Engineering,GEN-DEF,177204,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,428820,OD,1
Electronics and Communication Engineering,GEN-DEF,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,336173,OD,1
Information Technology,GEN-DEF,-,OD,1
Mechanical and Automation Engineering,GEN-DEF,-,OD,1
Architecture,GEN-DEF,-,OD,1
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,1
Artificial Intelligence and Machine Learning,GEN-DEF,103487 (Priority VI),D,2
Computer Science and Engineering,GEN-DEF,93246 (Priority VI),D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150 (Priority VI),D,2
Electronics and Communication Engineering,GEN-DEF,142904 (Priority VI),D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,141522 (Priority VI),D,2
Information Technology,GEN-DEF,94896 (Priority VI),D,2
Mechanical and Automation Engineering,GEN-DEF,170595 (Priority VI),D,2
Architecture,GEN-DEF,29729 (Priority VI),D,2
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,153706 (Priority VI),D,2
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,2
Computer Science and Engineering,GEN-DEF,177204 (Priority IV),OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,336173 (Priority V),OD,2
Electronics and Communication Engineering,GEN-DEF,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,142193 (Priority V),OD,2
Information Technology,GEN-DEF,-,OD,2
Mechanical and Automation Engineering,GEN-DEF,-,OD,2
Architecture,GEN-DEF,-,OD,2
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,2
Artificial Intelligence and Machine Learning,GEN-DEF,103487 (Priority VI),D,3
Computer Science and Engineering,GEN-DEF,93246 (Priority VI),D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150 (Priority VI),D,3
Electronics and Communication Engineering,GEN-DEF,142904 (Priority VI),D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,141522 (Priority VI),D,3
Information Technology,GEN-DEF,94896 (Priority VI),D,3
Mechanical and Automation Engineering,GEN-DEF,170595 (Priority VI),D,3
Architecture,GEN-DEF,29729 (Priority VI),D,3
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,153706 (Priority VI),D,3
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,3
Computer Science and Engineering,GEN-DEF,177204 (Priority IV),OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,336173 (Priority V),OD,3
Electronics and Communication Engineering,GEN-DEF,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,142193 (Priority V),OD,3
Information Technology,GEN-DEF,-,OD,3
Mechanical and Automation Engineering,GEN-DEF,-,OD,3
Architecture,GEN-DEF,-,OD,3
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,3
Artificial Intelligence and Machine Learning,GEN-DEF,103487 (Priority VI),D,4
Computer Science and Engineering,GEN-DEF,94896 (Priority VI),D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150 (Priority VI),D,4
Electronics and Communication Engineering,GEN-DEF,142904,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,143289,D,4
Information Technology,GEN-DEF,102156,D,4
Mechanical and Automation Engineering,GEN-DEF,170595 (Priority VI),D,4
Architecture,GEN-DEF,29729 (Priority VI),D,4
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,397523 (Priority VI),D,4
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,4
Computer Science and Engineering,GEN-DEF,177204 (Priority IV),OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,336173 (Priority V),OD,4
Electronics and Communication Engineering,GEN-DEF,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,142193 (Priority V),OD,4
Information Technology,GEN-DEF,-,OD,4
Mechanical and Automation Engineering,GEN-DEF,-,OD,4
Architecture,GEN-DEF,-,OD,4
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,4
Artificial Intelligence and Machine Learning,GEN-DEF,143289,D,U1
Computer Science and Engineering,GEN-DEF,94896,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150,D,U1
Electronics and Communication Engineering,GEN-DEF,142904,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,167239,D,U1
Information Technology,GEN-DEF,102156,D,U1
Mechanical and Automation Engineering,GEN-DEF,170595,D,U1
Architecture,GEN-DEF,-,D,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,D,U1
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,U1
Computer Science and Engineering,GEN-DEF,177204,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,336173,OD,U1
Electronics and Communication Engineering,GEN-DEF,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,142193,OD,U1
Information Technology,GEN-DEF,-,OD,U1
Mechanical and Automation Engineering,GEN-DEF,-,OD,U1
Architecture,GEN-DEF,-,OD,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,U1
Artificial Intelligence and Machine Learning,GEN-DEF,143289,D,S
Computer Science and Engineering,GEN-DEF,94896,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,77150,D,S
Electronics and Communication Engineering,GEN-DEF,142904,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,167239,D,S
Information Technology,GEN-DEF,102156,D,S
Mechanical and Automation Engineering,GEN-DEF,170595,D,S
Architecture,GEN-DEF,-,D,S
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,D,S
Artificial Intelligence and Machine Learning,GEN-DEF,-,OD,S
Computer Science and Engineering,GEN-DEF,177204,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,336173,OD,S
Electronics and Communication Engineering,GEN-DEF,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-DEF,142193,OD,S
Information Technology,GEN-DEF,-,OD,S
Mechanical and Automation Engineering,GEN-DEF,-,OD,S
Architecture,GEN-DEF,-,OD,S
B.Tech Mechanical and Automation Engineering + MBA,GEN-DEF,-,OD,S
Artificial Intelligence and Machine Learning,SingleGirlChild,66281,D,1
Computer Science and Engineering,SingleGirlChild,47421,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SingleGirlChild,39094,D,1
Electronics and Communication Engineering,SingleGirlChild,73162,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SingleGirlChild,69450,D,1
Information Technology,SingleGirlChild,55462,D,1
Mechanical and Automation Engineering,SingleGirlChild,136506,D,1
Architecture,SingleGirlChild,-,D,1
B.Tech Mechanical and Automation Engineering + MBA,SingleGirlChild,113887,D,1
Artificial Intelligence and Machine Learning,SingleGirlChild,68889,D,2
Computer Science and Engineering,SingleGirlChild,50578,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SingleGirlChild,47421,D,2
Electronics and Communication Engineering,SingleGirlChild,81365,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SingleGirlChild,90024,D,2
Information Technology,SingleGirlChild,59040,D,2
Mechanical and Automation Engineering,SingleGirlChild,145363,D,2
Architecture,SingleGirlChild,-,D,2
B.Tech Mechanical and Automation Engineering + MBA,SingleGirlChild,136506,D,2
Artificial Intelligence and Machine Learning,SingleGirlChild,68889,D,3
Computer Science and Engineering,SingleGirlChild,55462,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SingleGirlChild,47421,D,3
Electronics and Communication Engineering,SingleGirlChild,90024,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,SingleGirlChild,94356,D,3
Information Technology,SingleGirlChild,59040,D,3
Mechanical and Automation Engineering,SingleGirlChild,145363,D,3
Architecture,SingleGirlChild,-,D,3
B.Tech Mechanical and Automation Engineering + MBA,SingleGirlChild,136506,D,3
Artificial Intelligence and Machine Learning,SingleGirlChild,68889,D,4
Computer Science and Engineering,SingleGirlChild,55462,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SingleGirlChild,47421,D,4
Electronics and Communication Engineering,SingleGirlChild,99102,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,SingleGirlChild,106821,D,4
Information Technology,SingleGirlChild,59040,D,4
Mechanical and Automation Engineering,SingleGirlChild,148898,D,4
Architecture,SingleGirlChild,-,D,4
B.Tech Mechanical and Automation Engineering + MBA,SingleGirlChild,160873,D,4
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,1
Computer Science and Engineering,GEN-PWD,538024,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,1
Electronics and Communication Engineering,GEN-PWD,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,1
Information Technology,GEN-PWD,-,D,1
Mechanical and Automation Engineering,GEN-PWD,-,D,1
Architecture,GEN-PWD,3333,D,1
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,1
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,1
Computer Science and Engineering,GEN-PWD,90538,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,1
Electronics and Communication Engineering,GEN-PWD,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,1
Information Technology,GEN-PWD,-,OD,1
Mechanical and Automation Engineering,GEN-PWD,-,OD,1
Architecture,GEN-PWD,-,OD,1
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,1
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,2
Computer Science and Engineering,GEN-PWD,538024,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,2
Electronics and Communication Engineering,GEN-PWD,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,2
Information Technology,GEN-PWD,-,D,2
Mechanical and Automation Engineering,GEN-PWD,-,D,2
Architecture,GEN-PWD,-,D,2
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,2
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,2
Computer Science and Engineering,GEN-PWD,373502,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,2
Electronics and Communication Engineering,GEN-PWD,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,2
Information Technology,GEN-PWD,-,OD,2
Mechanical and Automation Engineering,GEN-PWD,-,OD,2
Architecture,GEN-PWD,-,OD,2
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,2
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,3
Computer Science and Engineering,GEN-PWD,538024,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,3
Electronics and Communication Engineering,GEN-PWD,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,3
Information Technology,GEN-PWD,-,D,3
Mechanical and Automation Engineering,GEN-PWD,-,D,3
Architecture,GEN-PWD,-,D,3
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,3
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,3
Computer Science and Engineering,GEN-PWD,373502,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,3
Electronics and Communication Engineering,GEN-PWD,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,3
Information Technology,GEN-PWD,-,OD,3
Mechanical and Automation Engineering,GEN-PWD,-,OD,3
Architecture,GEN-PWD,-,OD,3
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,3
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,4
Computer Science and Engineering,GEN-PWD,538024,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,4
Electronics and Communication Engineering,GEN-PWD,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,4
Information Technology,GEN-PWD,-,D,4
Mechanical and Automation Engineering,GEN-PWD,-,D,4
Architecture,GEN-PWD,-,D,4
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,4
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,4
Computer Science and Engineering,GEN-PWD,373502,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,4
Electronics and Communication Engineering,GEN-PWD,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,4
Information Technology,GEN-PWD,-,OD,4
Mechanical and Automation Engineering,GEN-PWD,-,OD,4
Architecture,GEN-PWD,-,OD,4
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,4
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,U1
Computer Science and Engineering,GEN-PWD,538024,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,U1
Electronics and Communication Engineering,GEN-PWD,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,U1
Information Technology,GEN-PWD,-,D,U1
Mechanical and Automation Engineering,GEN-PWD,-,D,U1
Architecture,GEN-PWD,-,D,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,U1
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,U1
Computer Science and Engineering,GEN-PWD,373502,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,U1
Electronics and Communication Engineering,GEN-PWD,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,U1
Information Technology,GEN-PWD,-,OD,U1
Mechanical and Automation Engineering,GEN-PWD,-,OD,U1
Architecture,GEN-PWD,-,OD,U1
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,U1
Artificial Intelligence and Machine Learning,GEN-PWD,-,D,S
Computer Science and Engineering,GEN-PWD,538024,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,391048,D,S
Electronics and Communication Engineering,GEN-PWD,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,D,S
Information Technology,GEN-PWD,-,D,S
Mechanical and Automation Engineering,GEN-PWD,-,D,S
Architecture,GEN-PWD,-,D,S
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,D,S
Artificial Intelligence and Machine Learning,GEN-PWD,-,OD,S
Computer Science and Engineering,GEN-PWD,373502,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,S
Electronics and Communication Engineering,GEN-PWD,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,GEN-PWD,-,OD,S
Information Technology,GEN-PWD,-,OD,S
Mechanical and Automation Engineering,GEN-PWD,-,OD,S
Architecture,GEN-PWD,-,OD,S
B.Tech Mechanical and Automation Engineering + MBA,GEN-PWD,-,OD,S
Artificial Intelligence and Machine Learning,EWS,112563,D,1
Computer Science and Engineering,EWS,82985,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,66603,D,1
Electronics and Communication Engineering,EWS,134040,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,133917,D,1
Information Technology,EWS,97767,D,1
Mechanical and Automation Engineering,EWS,163840,D,1
Architecture,EWS,29593,D,1
B.Tech Mechanical and Automation Engineering + MBA,EWS,176651,D,1
Artificial Intelligence and Machine Learning,EWS,24304,OD,1
Computer Science and Engineering,EWS,19987,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,20474,OD,1
Electronics and Communication Engineering,EWS,28154,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,28734,OD,1
Information Technology,EWS,23677,OD,1
Mechanical and Automation Engineering,EWS,28931,OD,1
Architecture,EWS,7605,OD,1
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,1
Artificial Intelligence and Machine Learning,EWS,121204,D,2
Computer Science and Engineering,EWS,105165,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,71028,D,2
Electronics and Communication Engineering,EWS,137337,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,135632,D,2
Information Technology,EWS,120797,D,2
Mechanical and Automation Engineering,EWS,181527,D,2
Architecture,EWS,41599,D,2
B.Tech Mechanical and Automation Engineering + MBA,EWS,190405,D,2
Artificial Intelligence and Machine Learning,EWS,28931,OD,2
Computer Science and Engineering,EWS,26111,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,23677,OD,2
Electronics and Communication Engineering,EWS,32745,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,32072,OD,2
Information Technology,EWS,28575,OD,2
Mechanical and Automation Engineering,EWS,37172,OD,2
Architecture,EWS,7605,OD,2
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,2
Artificial Intelligence and Machine Learning,EWS,121204,D,3
Computer Science and Engineering,EWS,105165,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,71028,D,3
Electronics and Communication Engineering,EWS,144860,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,135538,D,3
Information Technology,EWS,120797,D,3
Mechanical and Automation Engineering,EWS,181527,D,3
Architecture,EWS,21207,D,3
B.Tech Mechanical and Automation Engineering + MBA,EWS,208945,D,3
Artificial Intelligence and Machine Learning,EWS,31558,OD,3
Computer Science and Engineering,EWS,26111,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,24634,OD,3
Electronics and Communication Engineering,EWS,37172,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,33508,OD,3
Information Technology,EWS,28931,OD,3
Mechanical and Automation Engineering,EWS,37431,OD,3
Architecture,EWS,7605,OD,3
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,3
Artificial Intelligence and Machine Learning,EWS,121606,D,4
Computer Science and Engineering,EWS,105165,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,71028,D,4
Electronics and Communication Engineering,EWS,153330,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,145991,D,4
Information Technology,EWS,120797,D,4
Mechanical and Automation Engineering,EWS,209953,D,4
Architecture,EWS,21207,D,4
B.Tech Mechanical and Automation Engineering + MBA,EWS,236961,D,4
Artificial Intelligence and Machine Learning,EWS,33508,OD,4
Computer Science and Engineering,EWS,26111,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,24634,OD,4
Electronics and Communication Engineering,EWS,37609,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,38442,OD,4
Information Technology,EWS,28931,OD,4
Mechanical and Automation Engineering,EWS,39399,OD,4
Architecture,EWS,7605,OD,4
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,4
Artificial Intelligence and Machine Learning,EWS,122092,D,U1
Computer Science and Engineering,EWS,106515,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,71028,D,U1
Electronics and Communication Engineering,EWS,153484,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,146143,D,U1
Information Technology,EWS,120797,D,U1
Mechanical and Automation Engineering,EWS,217724,D,U1
Architecture,EWS,-,D,U1
B.Tech Mechanical and Automation Engineering + MBA,EWS,236961,D,U1
Artificial Intelligence and Machine Learning,EWS,-,OD,U1
Computer Science and Engineering,EWS,39399,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,32072,OD,U1
Electronics and Communication Engineering,EWS,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,-,OD,U1
Information Technology,EWS,33508,OD,U1
Mechanical and Automation Engineering,EWS,-,OD,U1
Architecture,EWS,7605,OD,U1
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,U1
Artificial Intelligence and Machine Learning,EWS,122092,D,S
Computer Science and Engineering,EWS,106515,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,71028,D,S
Electronics and Communication Engineering,EWS,153484,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,146143,D,S
Information Technology,EWS,120797,D,S
Mechanical and Automation Engineering,EWS,217724,D,S
Architecture,EWS,-,D,S
B.Tech Mechanical and Automation Engineering + MBA,EWS,284111,D,S
Artificial Intelligence and Machine Learning,EWS,84838,OD,S
Computer Science and Engineering,EWS,39399,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,32072,OD,S
Electronics and Communication Engineering,EWS,77497,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,EWS,63071,OD,S
Information Technology,EWS,42142,OD,S
Mechanical and Automation Engineering,EWS,90183,OD,S
Architecture,EWS,7605,OD,S
B.Tech Mechanical and Automation Engineering + MBA,EWS,-,OD,S
Artificial Intelligence and Machine Learning,EWS-DEF,-,D,1
Computer Science and Engineering,EWS-DEF,144534,D,1
